{0., {0.}}
{9.4, {-0.13557674800114797}}
{9.5, {-0.26318616851715426}}
{9.600000000000001, {-0.42994515022711954}}
{9.700000000000001, {-0.652563278682659}}
{9.8, {-0.8938416647262407}}
{9.9, {-1.0643029983928471}}
{10., {-1.2065680516265676}}
{10.100000000000001, {-1.3785550394736836}}
{10.200000000000001, {-1.6181123964582858}}
{10.3, {-1.9225893730675414}}
{10.4, {-2.2277835823216003}}
{10.5, {-2.3551996929897547}}
{10.600000000000001, {-2.2143243648372954}}
{10.700000000000001, {-2.008520027212252}}
{10.8, {-1.8942425233865583}}
{10.9, {-1.9297482925137104}}
{11., {-2.068015419469337}}
{11.100000000000001, {-2.164040236647046}}
{11.200000000000001, {-1.9978125968689513}}
{11.3, {-1.5858752803941207}}
{11.4, {-1.1631287432756188}}
{11.5, {-0.8614847007285829}}
{11.600000000000001, {-0.7085035395418228}}
{11.700000000000001, {-0.6499914401553647}}
{11.8, {-0.5823033976316668}}
{11.9, {-0.4038718132962861}}
{12., {-0.19055025415064344}}
{12.100000000000001, {-0.03859608094673884}}
{12.200000000000001, {0.03642360669094859}}
{12.3, {0.04802242982004415}}
{12.4, {0.016740088710955725}}
{12.5, {-0.04521599326573243}}
{12.600000000000001, {-0.15272975409759706}}
{12.700000000000001, {-0.3019082912615346}}
{12.8, {-0.45550506774073407}}
{12.9, {-0.6151428125945979}}
{13., {-0.7983240562704781}}
{13.100000000000001, {-1.0234839228221178}}
{13.200000000000001, {-1.296115209852}}
{13.3, {-1.5895340966839655}}
{13.4, {-1.7590220514460246}}
{13.5, {-1.7566677234508383}}
{13.600000000000001, {-1.7229718809528543}}
{13.700000000000001, {-1.7655958335992132}}
{13.8, {-1.922644611659711}}
{13.9, {-2.1498589385416897}}
{14., {-2.3129557982267817}}
{14.100000000000001, {-2.196070155550607}}
{14.200000000000001, {-1.8442810990681682}}
{14.3, {-1.4876601345650255}}
{14.4, {-1.2584194709520973}}
{14.5, {-1.1808618713557477}}
{14.600000000000001, {-1.185372437028753}}
{14.700000000000001, {-1.1356066645344178}}
{14.8, {-0.8924589332007804}}
{14.9, {-0.566651302007147}}
{15., {-0.2949721203477048}}
{15.100000000000001, {-0.123173521856699}}
{15.200000000000001, {-0.04213092500816481}}
{15.3, {-0.01341095105840355}}
{15.4, {0.004082706808067518}}
{15.5, {0.01613794523553505}}
{15.600000000000001, {-0.019782436348596708}}
{15.700000000000001, {-0.09925426626871102}}
{15.8, {-0.20898677921111625}}
{15.9, {-0.34477946833959283}}
{16., {-0.5121060943725312}}
{16.1, {-0.7215628577769397}}
{16.2, {-0.9781180787549255}}
{16.3, {-1.1680705721588762}}
{16.400000000000002, {-1.2722925195982224}}
{16.5, {-1.3675317344855509}}
{16.6, {-1.518949618498162}}
{16.7, {-1.7509279868496863}}
{16.8, {-2.030674710896249}}
{16.900000000000002, {-2.2484083917466973}}
{17., {-2.19727063621398}}
{17.1, {-1.9502309127729378}}
{17.2, {-1.7112340800147743}}
{17.3, {-1.5985436625143747}}
{17.400000000000002, {-1.6273072880951596}}
{17.5, {-1.71545568488488}}
{17.6, {-1.6995189898719878}}
{17.7, {-1.418612690460621}}
{17.8, {-1.0210610133323703}}
{17.900000000000002, {-0.6784985379845156}}
{18., {-0.4608856353547838}}
{18.1, {-0.3589877795137788}}
{18.2, {-0.31046312599969694}}
{18.3, {-0.23458999235526531}}
{18.400000000000002, {-0.0996579629812299}}
{18.5, {-0.0011366742666994599}}
{18.6, {0.03415702437946588}}
{18.7, {0.014880745456934998}}
{18.8, {-0.044575753468830664}}
{18.900000000000002, {-0.13620366391816138}}
{19., {-0.2664031686074484}}
{19.1, {-0.4544703282119071}}
{19.200000000000003, {-0.6337568734141822}}
{19.3, {-0.7890385779033426}}
{19.400000000000002, {-0.9499337772639476}}
{19.5, {-1.1494310773118688}}
{19.6, {-1.4044298569498304}}
{19.700000000000003, {-1.698700305772764}}
{19.8, {-1.9528332665953887}}
{19.900000000000002, {-1.9776920280455565}}
{20., {-1.863237019147102}}
{20.1, {-1.7695311183464097}}
{20.200000000000003, {-1.7904538920480824}}
{20.3, {-1.930825600479034}}
{20.400000000000002, {-2.1037958626008213}}
{20.5, {-2.130673084161905}}
{20.6, {-1.8488250315090013}}
{20.700000000000003, {-1.4420683194186064}}
{20.8, {-1.0996325006961192}}
{20.900000000000002, {-0.9024293975206791}}
{21., {-0.8340426707717917}}
{21.1, {-0.8048931467470878}}
{21.200000000000003, {-0.6882769337851723}}
{21.3, {-0.43883936660685663}}
{21.400000000000002, {-0.2032726402548096}}
{21.5, {-0.04448343705221848}}
{21.6, {0.03177098197790902}}
{21.700000000000003, {0.04670552056443892}}
{21.8, {0.027759603426967733}}
{21.900000000000002, {-0.014136249125737814}}
{22., {-0.10204288559354653}}
{22.1, {-0.22493967233256196}}
{22.200000000000003, {-0.36522008522187316}}
{22.3, {-0.5231710633061419}}
{22.400000000000002, {-0.7097168772648927}}
{22.5, {-0.9373880135721175}}
{22.6, {-1.207624451938428}}
{22.700000000000003, {-1.4682990959842643}}
{22.8, {-1.5697229974025326}}
{22.900000000000002, {-1.5884680195834902}}
{23., {-1.634117957218693}}
{23.1, {-1.7722869318225507}}
{23.200000000000003, {-2.00162395792562}}
{23.3, {-2.2423145003983516}}
{23.400000000000002, {-2.316824386702576}}
{23.5, {-2.080404587493681}}
{23.6, {-1.7360729694148316}}
{23.700000000000003, {-1.4671921167318616}}
{23.8, {-1.3510517344721888}}
{23.900000000000002, {-1.359808262359392}}
{24., {-1.379279448684413}}
{24.1, {-1.238092561075999}}
{24.200000000000003, {-0.9018574999230684}}
{24.3, {-0.5568476615479406}}
{24.400000000000002, {-0.30313775821822975}}
{24.5, {-0.16151713634254036}}
{24.6, {-0.10138373152070243}}
{24.700000000000003, {-0.06790801418939914}}
{24.8, {-0.01798733497725414}}
{24.900000000000002, {0.01776903383248951}}
{25., {-0.003283935272375714}}
