{0, {0.}}
{13.40000000001, {0.00008108959597637895}}
{13.50000000001, {0.00007942819650670727}}
{13.60000000001, {0.00007662111737876396}}
{13.70000000001, {0.00007277895648430136}}
{13.80000000001, {0.00006810486732382345}}
{13.90000000001, {0.00006268316551514216}}
{14.00000000001, {0.00005660407877869914}}
{14.10000000001, {0.0000499626788393639}}
{14.20000000001, {0.00004285781332823259}}
{14.30000000001, {0.000035391037684425595}}
{14.40000000001, {0.000027665547056886272}}
{14.50000000001, {0.000019785108206179112}}
{14.60000000001, {0.000011892141269067462}}
{14.70000000001, {0.0000042407514246719835}}
{14.80000000001, {-0.000003280269338376718}}
{14.90000000001, {-0.000010590883821505652}}
{15.00000000001, {-0.000017614526470185838}}
